TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DESCRIPTION,FUNCTION,TIMEOUT,PARAM1,PARAM2,UNIT,LOW,HIGH,KEY,VAL,FAIL_COUNT,NYQUIST_GROUP,NYQUIST_PROPOSED_RATE
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PPBATT_VCC_1,measure_PPBATT_VCC_voltage_TP9344,currenttrim.dmm_error,10000,PPBATT_VCC,PPBATT_VCC,mV,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,VBAT_ERROR_1,(PPBATT_VCC - PMU_VBAT)/PPBATT_VCC,currenttrim.dmm_error,10000,VBAT_ERROR,VBAT_ERROR,%,-2.5,2.5,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PMU_IBAT_OUT_1,pmuadc read ibat_out,currenttrim.dmm_error,20000,pmuadc --read ibat_out --avg 50,PMU_IBAT_OUT,mA,1500,4800,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,IBAT_ERROR_1,(IBATT_With_Eload - IBAT_OUT_Diags)/IBATT_With_Eload,currenttrim.dmm_error,10000,IBAT_ERROR,IBAT_ERROR,%,-35,40,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Reg_write_0x7E6E_Default,Reg_write_0x7E6E_Default,dut.diags,10000,reg write 0x7E6E 0x01,,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PPVBUS_USB_EMI_Start,measure PPVBUS_USB_EMI voltage TP93EB,dmm.dmm,10000,PPVBUS_USB_EMI,,mV,4900,5500,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PPVBUS_Curr_Start,measure PPVBUS_USB_EMI current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE1,1200,,1550,1680,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,DELAY_200MS_6,delay 200ms,delay.delay,10000,200,,ms,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_CC2_Curr_Start,measure ACE_CC2 current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE2,350,,350,550,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Read_ACE_Status_Start,<ace --pick usbc -r 0x6A> get the vbus cc1 cc2 status,mlbsourcetest.readvbus,10000,clear,,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_Read_VBUS_Start,get the ACE report Vbus voltage<vbus*30/1024> vbus= first string 0x[xxxx],mlbsourcetest.readvbus,10000,vbus,,V,4.7,5.5,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_Read_CC2_Start,get the ACE report CC2 voltage<cc2*6/1024> cc2= third string 0x[xxxx],mlbsourcetest.readvbus,10000,cc2,,V,5.3,5.7,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,DELAY_13000MS,delay 13000ms,delay.delay,200000,13000,,ms,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PPVBATT_Volt_End,measure PPVBATT voltage,dmm.dmm,10000,PPBATT_VCC,,mV,3400,4800,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PPVBUS_USB_EMI_End,measure PPVBUS_USB_EMI voltage TP93EB,dmm.dmm,10000,PPVBUS_USB_EMI,,mV,4900,5500,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PPVBUS_Curr_End,measure PPVBUS_USB_EMI current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE1,1200,mA,1550,1680,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_CC2_Curr_End,measure ACE_CC2 current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE2,350,mA,350,550,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Read_ACE_Status_End,<ace --pick usbc -r 0x6A> get the vbus cc1 cc2 status,mlbsourcetest.readvbus,10000,clear,,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_Read_VBUS_End,get the ACE report Vbus voltage<vbus*30/1024> vbus= first string 0x[xxxx],mlbsourcetest.readvbus,10000,vbus,,V,4.7,5.5,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_Read_CC2_End,get the ACE report CC2 voltage<cc2*6/1024> cc2= third string 0x[xxxx],mlbsourcetest.readvbus,10000,cc2,,V,5.3,5.7,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,CREload1_Disconnect,Eload 1 disconnected,relay.relay,10000,ELOAD_INPUT1_TO,DISCONNECT,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,CCEload2_Disconnect,Eload 2 disconnected,relay.relay,10000,ELOAD_INPUT2_TO,DISCONNECT,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Set_CCEload2_0mA,set Eload 2 to 0mA,fixture.sendcmd,10000,eload set(2*cc*0),,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Set_CCEload1_0mA,set Eload 1 to 0mA,fixture.sendcmd,10000,eload set(1*cc*0),,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,CCEload1_Disable,,fixture.sendcmd,10000,eload disable(1),,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,CCEload2_Disable,,fixture.sendcmd,10000,eload disable(2),,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Disable_USB,Disable_USB,usb3.disable_usb,100000,,,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,CC_FLOAT_1,,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,ACE_CC2_Disconnect,ACE CC2 disconnected,relay.relay,10000,ACE_CC2,DISCONNECT,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,VDM_to_Source,set the VDM to source mode,fixture.sendcmd,10000,change low hearder(region0),ACK,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Change_VDM_PDO_TO_4,Change_VDM_PDO_Count_TO_4,fixture.sendcmd,10000,change source pdo count(4),ACK,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Disable_USB_cable,Disable_USB_communication_capability,fixture.sendcmd,10000,tps write register by addr(0x32*PDO1: Max Voltage*0x02),,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,DELAY_200MS_2,delay 200ms,delay.delay,10000,200,,ms,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,USB_POWER_ON,USB power output enable,relay.relay,10000,VBUS_OUTPUT_CTL,ON,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,Power_To_VDM,power connected to VDM PP_EXT,relay.relay,10000,PPVBUS_USB_PWR,TO_PP_EXT,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,VDM_CC1_TO_ACE_CC1_1,VDM_CC1 connected to ACE_CC1,relay.relay,10000,VDM_CC1,TO_ACE_CC1,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,VBUS_DUT,PPVBUS_USB_EMI connected to VDM VBUS power,relay.relay,10000,VDM_VBUS_TO_PPVBUS_USB_EMI,CONNECT,,,,,,,USBC_PdSource_VCON_CC2,100
USBC,PdSource_VCON_CC2_CC450mA_VBUS_CR1A5,PD_State_Check,PD_State_Check,dut.diags,10000,charge --brickid,,,,,,,,USBC_PdSource_VCON_CC2,100



// SOC,GPIOCheck,I2CConnectivity_I2C4_SCL_1V8_CONNECT,connected I2C4_SCL_1V8,relay.relay,10000,ZYNQ_I2C_TO,I2C4_SCL_1V8,,,,,,,SOC_GPIOCheck_I2CConnectivity,5
// SOC,GPIOCheck,I2CConnectivity_I2C4_SCL_1V8_CONFIG,,fixture.sendcmd,10000,iic slave config(channel2*68),ACK,,,,,,,SOC_GPIOCheck_I2CConnectivity,5
// SOC,GPIOCheck,I2CConnectivity_I2C4_SCL_1V8_TEST,,dut.diags_parse,10000,i2c -s 9,<<GASGAUGE_TEST>>,,0x44,0x44,,,,SOC_GPIOCheck_I2CConnectivity,5

// SOC,GPIOCheck,I2CConnectivity_I2C3_AP_SCL_1V8_CONNECT,connected I2C3_AP_SCL_1V8,relay.relay,10000,ZYNQ_I2C_TO,I2C3_AP_SCL_1V8,,,,,,,SOC_GPIOCheck_I2CConnectivity,5
// SOC,GPIOCheck,I2CConnectivity_I2C3_AP_SCL_1V8_CONFIG,,fixture.sendcmd,10000,iic slave config(channel2*51),ACK,,,,,,,SOC_GPIOCheck_I2CConnectivity,5
// SOC,GPIOCheck,I2CConnectivity_I2C3_AP_SCL_1V8_TEST,,dut.diags_parse,10000,i2c -s 9,<<GASGAUGE_TEST>>,,0x33,0x33,,,,SOC_GPIOCheck_I2CConnectivity,5

SOC,GPIOCheck,I2CConnectivity_I2C_SMC_GASGAUGE_CONNECT,connected I2C_SMC_GASGAUGE,relay.relay,10000,I2C_GASGAUGE_TO_ZYNQ,CONNECT,,,,,,,SOC_GPIOCheck_I2CConnectivity,5
SOC,GPIOCheck,I2CConnectivity_I2C_CONFIG,,fixture.sendcmd,10000,iic slave config(channel1*85),ACK,,,,,,,SOC_GPIOCheck_I2CConnectivity,5
SOC,GPIOCheck,I2CConnectivity_GASGAUGE,,dut.diags_parse,10000,i2c -s 9,<<GASGAUGE_TEST>>,,0x55,0x55,,,,SOC_GPIOCheck_I2CConnectivity,5
SOC,GPIOCheck,I2CConnectivity_GASGAUGE_DISCONNECT,disconnected I2C_SMC_GASGAUGE,relay.relay,10000,I2C_GASGAUGE_TO_ZYNQ,DISCONNECT,,,,,,,SOC_GPIOCheck_I2CConnectivity,5

BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,VDM_CC1_DISCONNECT,,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,5V_To_VDM_EXT,Change_VDM_PDO1_TO_PP_HEV,fixture.sendcmd,10000,change tx source voltage(1*5000*3500*PP_HVE),ACK,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,5V_To_VDM_EXT_2,Change_VDM_PDO2_TO_PP_HEV,fixture.sendcmd,10000,change tx source voltage(2*5000*3500*PP_HVE),ACK,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,5V_To_VDM_EXT_3,Change_VDM_PDO3_TO_PP_HEV,fixture.sendcmd,10000,change tx source voltage(3*5000*3500*PP_HVE),ACK,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,5V_To_VDM_EXT_4,Change_VDM_PDO4_TO_PP_HEV,fixture.sendcmd,10000,change tx source voltage(4*5000*3500*PP_HVE),ACK,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,VBUS_SET_5V,VBUS set to 0V,powerboard.setusbmainvolt,10000,5,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Power_To_VDM,power connected to VDM PP_EXT,relay.relay,10000,PPVBUS_USB_PWR,TO_PP_EXT,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,VBUS_DUT,PPVBUS_USB_EMI connected to VDM VBUS power,relay.relay,10000,VDM_VBUS_TO_PPVBUS_USB_EMI,CONNECT,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Charge_battlimit_6130mA,charge battery limit set to 6130mA,currenttrim.set_char_battlmt,10000,charge --battlimit 6130,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,BATT_NTC_10K,connected battery NTC to 10K,relay.relay,10000,BATT_NTC,TO_10K_NORMAL,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Set_GAIN_10_2100mA,set fixture power board measure instrument OPA gain,dmm.set_ad8253_gain,10000,10,target_current,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_500MS_3,delay_500ms,delay.delay,10000,500,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,VDM_CC1_TO_ACE_CC1,VDM_CC1_connected_to_ACE_CC1,relay.relay,10000,VDM_CC1,TO_ACE_CC1,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100

// BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_100MS_DEBUG_1,delay 100ms for PPVCC_MAIN issue Debug,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
// BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Set_0x1932_to_Default_DEBUG,Set_Default_0x1932 for PPVCC_MAIN issue Debug,hccm.set_default,10000,i2c -z 2 -v 0x07 0x75 0x1932,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
// BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_100MS_DEBUG_3,delay 100ms for PPVCC_MAIN issue Debug,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
// BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Check_Default_0x1932_DEBUG_1,Check_Default_0x1932 for PPVCC_MAIN issue Debug,dut.diags_parse,10000,i2c -z 2 -d 0x07 0x75 0x1932 1,<<Check_Default_0x1932_DEBUG_1>>,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100

BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_2000MS,delay 100ms,delay.delay,10000,2000,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,ACE_SRDY,ace reset,dut.diags,10000,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Set_VBAT_to_3.9V,set VBAT to 3.9V,powerboard.setbattvolt,10000,3.9,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100

BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_100MS_0,delay 100ms,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Set_Vbus_limit_5V100mA_0,set 5v usb current limit 100mA,dut.diags,10000,charge --setma 100 --setmv 5000,{{HCCM_charge_cmd}},,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100

BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_100MS_1,delay 100ms,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Set_Vbus_limit_5V3A,set 5v usb current limit 3000mA,dut.diags,10000,charge --setma 3000 --setmv 5000,{{HCCM_charge_cmd}},,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_1000MS_1,delay 1000ms,delay.delay,10000,1000,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,Set_Vbus_5V,set power board VBUS to 5V,powerboard.setusbmainvolt,10000,5,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,DELAY_100mS,delay 1000ms,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,PPVBUS_FB_Connect_5V,connected power board PPVBUS’s feedback to 5V,powerboard.vbus_fb_connect,10000,5,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,ChecK_VBUS_Setting_5V,check power board VBUS output voltage setting,powerboard.vbus_check,10000,5,,mV,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT3V9_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Set_VBAT_4V3,set VBAT to 4.3V,powerboard.setbattvolt,10000,4.3,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,VDM_Volt_Setting_5V,check the VDM negotiate result,fixture.contract_info,10000,show tps register by addr(0x34),,mV,5000,5000,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Enter_HCCM_Mode,potomac enter HCCM mode,dut.diags,10000,i2c -z 2 -v 0x07 0x75 0x1c19 0x00;i2c -z 2 -d 0x07 0x75 0x1524 1,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,VSET_HOST_4.5V,,dut.diags,10000,i2c -z 2 -v 0x07 0x75 0x1B4C 0x0A;i2c -z 2 -v 0x07 0x75 0x1B4D 0x00,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,ICHG_HOST_5.74A,,dut.diags,10000,i2c -z 2 -v 0x07 0x75 0x1B4A 0x03;i2c -z 2 -v 0x07 0x75 0x1B4B 0x7A,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Assert_ACK_to_Potomac,,dut.diags,10000,i2c -z 2 -v 0x07 0x75 0x1C1A 0x01,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,CHECK_FLAG,,averagecoilcurrent.diags_parse_bit,10000,i2c -z 2 -d 0x07 0x75 0x1C16 1,7,,1,1,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100

BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Delay_100MS_1,,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,READ_ISET_BUCK_Actual,,dut.diags_parse,10000,i2c -z 2 -d 0x07 0x75 0x193D 1,NOPDCA,,--PASS--NOPDCA--0xB0,--PASS--NOPDCA--0xB0,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,READ_VSET_Actual,,potomac.get_xx,10000,i2c -z 2 -d 0x07 0x75 0x180A 1;i2c -z 2 -d 0x07 0x75 0x1809 1,,,--PASS--NOPDCA--0x0A00,--PASS--NOPDCA--0x0A00,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,CHECK_FLAG_1,,averagecoilcurrent.diags_parse_bit,10000,i2c -z 2 -d 0x07 0x75 0x1C16 1,7,,1,1,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,BATT_Current,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Delay_100MS_2,,delay.delay,10000,100,,ms,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,USB_Current_3000mA,,dmm.dmm,10000,USB_TARGET_CURRENT,15V,mA,2850,3100,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Poto_Mid_die_temp,,dut.diags_parse,10000,pmuadc --sel potomac --read mid_die_temp,,C,10,55,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Status_CV_LOOP_Combined,,averagecoilcurrent.nopdca_parse_bit,10000,i2c -z 2 -d 0x07 0x75 0x1522 1,5,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,Status_CC_LOOP_Combined,,averagecoilcurrent.nopdca_parse_bit,10000,i2c -z 2 -d 0x07 0x75 0x1525 1,0,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,PPVCC_MAIN_Volt,measure_PPVCC_MAIN_voltage_TP9326,dmm.dmm,10000,PPVCC_MAIN,,mV,4200,4500,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,PPBATT_VCC_FB,measure_PPBATT_VCC_voltage_TP93EA,dmm.dmm,10000,PPBATT_VCC,,mV,4050,4400,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V3_VBUS5V3A,100
// BatteryCharger,Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V35_VBUS5V3A,BATT_SET_4V35,,powerboard.setbattvolt,10000,4.35,,,,,,,,BatteryCharger_Calibration_IbusLimit_PdSink_HCCM_CC_VBAT4V35_VBUS5V3A,100
